,Timestamp,Ground_truth,Predicted_value
968,21.872,Stand,Stand
969,21.894,Stand,Stand
970,21.916,Stand,Stand
971,21.937,Stand,Stand
972,21.959,Stand,Stand
973,21.982,Stand,Stand
974,22.004,Stand,Stand
975,22.027,Stand,Stand
976,22.049,Stand,Stand
977,22.07,Stand,Stand
978,22.092,Stand,Stand
979,22.114,Stand,Stand
980,22.139,Stand,Stand
981,22.158,Stand,Stand
982,22.18,Stand,Stand
983,22.202,Stand,Stand
984,22.224,Stand,Stand
985,22.246,Stand,Stand
986,22.269,Stand,Stand
987,22.293,Stand,Stand
988,22.314,Stand,Stand
989,22.336,Stand,Stand
990,22.358,Stand,Stand
991,22.39,Stand,Stand
992,22.412,Stand,Stand
993,22.434,Stand,Stand
994,22.456,Stand,Stand
995,22.478,Stand,Stand
996,22.501,Stand,Stand
997,22.522,Stand,Stand
998,23.138,Stand,Stand
999,23.159,Stand,Stand
1000,23.181,Stand,Stand
1001,23.203,Stand,Stand
1002,23.225,Stand,Stand
1003,23.246,Stand,Stand
1004,23.269,Stand,Stand
1005,23.291,Stand,Stand
1006,23.313,Stand,Stand
1007,23.335,Stand,Stand
1008,23.357,Stand,Stand
1009,23.381,Stand,Stand
1010,23.401,Stand,Stand
1011,23.424,Stand,Stand
1012,23.445,Stand,Stand
1013,23.467,Stand,Stand
1014,23.49,Stand,Stand
1015,23.512,Stand,Stand
1016,23.534,Stand,Stand
1017,23.556,Stand,Stand
1018,23.578,Stand,Stand
1019,23.6,Stand,Stand
1020,23.622,Stand,Stand
1021,23.644,Stand,Stand
1022,23.666,Stand,Stand
1023,23.688,Stand,Stand
1024,23.71,Stand,Stand
1025,23.732,Stand,Stand
1026,23.754,Stand,Stand
1027,23.776,Stand,Stand
1028,23.798,Stand,Stand
1029,23.82,Stand,Stand
1030,23.843,Stand,Stand
1031,23.864,Stand,Stand
1032,23.887,Stand,Stand
1033,23.909,Stand,Stand
1034,23.93,Stand,Stand
1035,23.952,Stand,Stand
1036,23.975,Stand,Stand
1037,23.996,Stand,Stand
1038,24.018,Stand,Stand
1039,24.041,Stand,Stand
1040,24.062,Stand,Stand
1041,24.084,Stand,Stand
1042,24.107,Stand,Stand
1043,24.129,Stand,Stand
1044,24.15,Stand,Stand
1045,24.173,Stand,Stand
1046,24.195,Stand,Stand
1047,24.217,Stand,Stand
1048,24.239,Stand,Stand
1049,24.261,Stand,Stand
1050,24.282,Stand,Stand
1051,24.305,Stand,Stand
1052,24.326,Stand,Stand
1053,24.349,Stand,Stand
1054,24.37,Stand,Stand
1055,24.393,Stand,Stand
1056,24.415,Stand,Stand
1057,24.437,Stand,Stand
1058,24.459,Stand,Stand
1059,24.481,Stand,Stand
1060,24.503,Stand,Stand
1061,24.525,Stand,Stand
1062,24.547,Stand,Stand
1063,24.569,Stand,Stand
1064,24.592,Stand,Stand
1065,24.613,Stand,Stand
1066,24.638,Stand,Stand
1067,24.657,Stand,Stand
1068,24.679,Stand,Stand
1069,24.701,Stand,Stand
1070,24.723,Stand,Stand
1071,24.745,Stand,Stand
1072,24.768,Stand,Stand
1073,24.79,Stand,Stand
1074,24.812,Stand,Stand
1075,24.834,Stand,Stand
1076,24.856,Stand,Stand
1077,24.878,Stand,Stand
1078,24.9,Stand,Stand
1079,24.922,Stand,Stand
1080,24.945,Stand,Stand
1081,24.967,Stand,Stand
1082,24.988,Stand,Stand
1083,25.01,Stand,Stand
1084,25.032,Stand,Stand
1085,25.054,Stand,Stand
1086,25.076,Stand,Stand
1087,25.098,Stand,Stand
1088,25.12,Stand,Stand
1089,25.143,Stand,Stand
1090,25.164,Stand,Stand
1091,25.186,Stand,Stand
1092,25.209,Stand,Stand
1093,25.23,Stand,Stand
1094,25.253,Stand,Stand
1095,25.275,Stand,Stand
1096,25.297,Stand,Stand
1097,25.318,Stand,Stand
1098,25.341,Stand,Stand
1099,25.362,Stand,Stand
1100,25.385,Stand,Stand
1101,25.407,Stand,Stand
1102,25.428,Stand,Stand
1103,25.45,Stand,Stand
1104,25.473,Stand,Stand
1105,25.495,Stand,Stand
1106,25.517,Stand,Stand
1107,25.539,Stand,Stand
1108,25.561,Stand,Stand
1109,25.584,Stand,Stand
1110,25.606,Stand,Stand
1111,25.627,Stand,Stand
1112,25.649,Stand,Stand
1113,25.673,Stand,Stand
1114,25.694,Stand,Stand
1115,25.715,Stand,Stand
1116,25.737,Stand,Stand
1117,25.76,Stand,Stand
1118,25.782,Stand,Stand
1119,25.804,Stand,Stand
1120,25.826,Stand,Stand
1121,25.848,Stand,Stand
1122,25.87,Stand,Stand
1123,25.895,Stand,Stand
1124,25.914,Stand,Stand
1125,25.936,Stand,Stand
1126,25.959,Stand,Stand
1127,25.982,Stand,Stand
1128,26.003,Stand,Stand
1129,26.029,Stand,Stand
1130,26.05,Stand,Stand
1131,26.073,Stand,Stand
1132,26.095,Stand,Stand
1133,26.118,Stand,Stand
1134,26.14,Stand,Stand
1135,26.162,Stand,Stand
1136,26.184,Stand,Stand
1137,26.205,Stand,Stand
1138,26.228,Stand,Stand
1139,26.25,Stand,Stand
1140,26.271,Stand,Stand
1141,26.293,Stand,Stand
1142,26.315,Stand,Stand
1143,26.337,Stand,Stand
1144,26.36,Stand,Stand
1145,26.381,Stand,Stand
1146,26.403,Stand,Stand
1147,26.426,Stand,Start to walk
1148,26.447,Stand,Start to walk
1149,26.47,Stand,Start to walk
1150,26.492,Stand,Start to walk
1151,26.514,Stand,Start to walk
1152,26.538,Stand,Stand
1153,26.558,Stand,Stand
1154,26.58,Stand,Stand
1155,26.602,Stand,Stand
1156,26.624,Stand,Stand
1157,26.65,Stand,Stand
1158,26.668,Stand,Stand
1159,26.69,Stand,Stand
1160,26.713,Stand,Stand
1161,26.735,Stand,Stand
1162,26.756,Stand,Stand
1163,26.778,Stand,Stand
1164,26.801,Stand,Stand
1165,26.822,Stand,Stand
1166,26.845,Stand,Stand
1167,26.866,Stand,Stand
1168,26.889,Stand,Stand
1169,26.914,Stand,Stand
1170,26.933,Stand,Stand
1171,26.955,Stand,Stand
1172,26.978,Stand,Stand
1173,27.009,Stand,Stand
1174,27.021,Stand,Stand
1175,27.059,Stand,Start to walk
1176,27.082,Stand,Start to walk
1177,27.103,Stand,Start to walk
1178,27.126,Stand,Start to walk
1179,27.15,Stand,Start to walk
1180,27.171,Stand,Start to walk
1181,27.192,Stand,Start to walk
1182,27.215,Stand,Start to walk
1183,27.238,Stand,Start to walk
1184,27.259,Stand,Start to walk
1185,27.281,Stand,Start to walk
1186,27.303,Stand,Start to walk
1187,27.326,Stand,Start to walk
1188,27.347,Stand,Start to walk
1189,27.37,Stand,Start to walk
1190,27.393,Stand,Start to walk
1191,27.413,Stand,Start to walk
1192,27.435,Stand,Start to walk
1193,27.457,Stand,Stand
1194,27.479,Stand,Start to walk
1195,27.501,Stand,Start to walk
1196,27.523,Stand,Start to walk
1197,27.545,Stand,Start to walk
1198,27.568,Stand,Start to walk
1199,27.591,Stand,Start to walk
1200,27.611,Stand,Start to walk
1201,27.634,Stand,Start to walk
1202,27.659,Stand,Start to walk
